    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
   91      2.8783      2.8896      6.8500      0.0324      30      0.3315
   92      3.6850      6.0651      7.3500      0.0012       9      0.4619
   93      3.9417      6.5096      7.3000      0.0011       9      0.9452
   94      6.0133      6.3509      7.5000      0.4916      14      0.0269
   95      3.6483      4.1598      7.1500      0.0024      29      1.1038
   96      3.7217      6.0016      7.3500      0.0013       9      0.4571
   97      3.9783      6.4461      7.3000      0.0029       9      0.9227
   98      2.4200      2.0323      7.2000      0.0116      16      0.1876
   99      2.5117      2.3181      7.3000      0.0016      16      0.4339
  100      2.8783      2.8896      7.5000      0.0403      30      0.3194
  101      4.2167      3.3660      7.3500      0.0134       5      0.3586
  102      4.5100      3.8740      7.3500      0.0275      29      0.4588
  103      4.5833      4.0010      7.3500      0.0791      29      0.3123
  104      4.3267      3.5565      7.3500      0.0175       5      0.5515
  105      3.7583      5.9380      7.3500      0.0013       9      0.4640
  106      2.2733      1.7782      7.2000      0.0025      16      0.3339
  107      2.8783      2.8896      6.4500      0.0046      30      0.7312
  108      4.2350      3.0167      7.2500      0.9406       5      0.0098
  109      4.5467      3.9375      7.3500      0.0472      29      0.3855
  110      3.7950      5.8745      7.3500      0.0011       9      0.4820
  111      2.3833      1.9688      7.2000      0.0061      16      0.1953
  112      2.8783      2.8896      8.0000      0.0033      30      0.8192
  113      3.2083      3.3977      7.2000      0.0031      30      0.6017
  114      3.8317      4.4774      7.1500      0.0013      29      0.9392
  115      3.8317      5.8110      7.3500      0.0011       9      0.5101
  116      4.0700      6.2873      7.3500      0.0011       9      0.8960
  117      4.2533      3.4295      7.3500      0.0156       5      0.4199
  118      4.4733      3.4295      7.2500      0.3805       5      0.4724
  119      4.5650      4.5409      7.3500      0.0315      29      0.3116
  120      2.3100      1.8417      7.2000      0.0036      16      0.2762
  121      2.2367      1.7147      7.2000      0.0016      16      0.3967
  122      2.8783      2.8896      8.1000      0.0032      30      0.9191
  123      4.4367      3.7470      7.3500      0.0154      29      0.6054
  124      3.0617      3.1437      7.2000      0.0161      30      0.3088
  125      4.0517      4.8584      7.1500      0.0018      29      0.9130
  126      3.8683      5.7475      7.3500      0.0010       9      0.5466
  127      2.8783      2.8896      5.9500      0.0011      30      1.2311
  128      2.8783      2.8896      6.3500      0.0033      30      0.8312
  129      3.2450      3.4612      7.1500      0.0020      30      0.6754
  130      3.9417      4.6679      7.1500      0.0015      29      0.8997
  131      3.9783      4.7314      7.1500      0.0022      29      0.8982
  132      4.1433      6.1603      7.3500      0.0011       9      0.8971
  133      2.3467      1.9053      7.2000      0.0051      16      0.2276
  134      2.2000      1.6512      7.2000      0.0012      16      0.4627
  135      4.3817      3.6517      7.1500      0.0069       5      0.6571
  136      4.5283      4.6044      7.3500      0.0165      29      0.3849
  137      3.9050      5.6840      7.3500      0.0012       9      0.5901
  138      2.8783      2.8896      6.7500      0.0164      30      0.4314
  139      2.8783      2.8896      7.6000      0.0189      30      0.4193
  140      2.8783      2.8896      7.7000      0.0079      30      0.5193
  141      2.8783      2.8896      6.2500      0.0028      30      0.9312
  142      4.4000      3.6835      7.3500      0.0209      29      0.6787
  143      3.2817      3.5247      7.1500      0.0017      30      0.7487
  144      4.0150      4.7949      7.1500      0.0019      29      0.9026
  145      4.0883      4.9219      7.1500      0.0018      29      0.9290
  146      2.8783      2.8896      6.1500      0.0020      30      1.0312
  147      2.8783      2.8896      8.2000      0.0023      30      1.0191
  148      3.8317      4.6044      7.2000      0.0011      29      0.9659
  149      4.4917      4.6679      7.3500      0.0053      29      0.4581
  150      3.9417      5.6205      7.3500      0.0012       9      0.6390
  151      2.5850      2.1910      7.3000      0.0037      16      0.3386
  152      3.7950      4.4138      7.1500      0.0011      29      0.9632
  153      3.8683      4.5409      7.1500      0.0015      29      0.9204
  154      4.1250      4.9854      7.1500      0.0039      29      0.9505
  155      4.3450      4.9219      7.3500      0.0020      29      0.7514
  156      2.8783      2.8896      8.4000      0.0011      30      1.2191
  157      4.2900      3.4930      7.3500      0.0201       5      0.4846
  158      4.0700      3.3660      7.2500      0.0059       5      0.3849
  159      4.4183      4.7949      7.3500      0.0020      29      0.6047
  160      2.8783      2.8896      6.5500      0.0037      30      0.6313
  161      2.8783      2.8896      6.0500      0.0015      30      1.1312
  162      3.1350      3.2707      7.2000      0.0045      30      0.4552
  163      3.3550      3.6517      7.1500      0.0011      30      0.8952
  164      4.3267      3.7470      7.2500      0.0111      29      0.6713
  165      4.3817      4.8584      7.3500      0.0037      29      0.6781
  166      4.1617      5.0489      7.1500      0.0017      29      0.9770
  167      2.8783      2.8896      8.3000      0.0015      30      1.1191
  168      3.3917      3.7152      7.1500      0.0012      30      0.9685
  169      4.4367      3.5565      7.2500      0.0221       5      0.5723
  170      4.4550      4.7314      7.3500      0.0028      29      0.5314
  171      2.8783      2.8896      7.9000      0.0034      30      0.7192
  172      2.8783      2.8896      7.4000      0.0050      30      0.2197
  173      3.1717      3.3342      7.2000      0.0042      30      0.5284
  174      4.2717      5.0489      7.3500      0.0016      29      0.8980
  175      4.1983      5.1124      7.1500      0.0016      29      1.0081
  176      2.8783      2.8896      6.9500      0.0045      30      0.2317
  177      3.0983      3.2072      7.2000      0.0058      30      0.3820
  178      4.3083      4.9854      7.3500      0.0012      29      0.8247
  179      2.8783      2.8896      6.6500      0.0069      30      0.5313
  180      4.5467      3.5565      7.2500      0.0133       5      0.6191
  181      4.4733      3.8105      7.3500      0.0242      29      0.5321
  182      6.6367      5.5888      7.5000      5.6386      27      0.0151
  183      2.8783      2.8896      7.8000      0.0044      30      0.6192
  184      6.1600      6.1603      7.5000      0.0204      14      0.2589
  185      4.3633      3.6200      7.3500      0.0170       5      0.6198
  186      4.0333      3.4295      7.2500      0.0060       5      0.4581
  187      3.8867      3.8105      7.2500      0.0011       5      0.8653
  188      2.6217      2.1275      7.1000      0.0135      16      0.2027
  189      4.0150      3.3342      7.2500      0.0039       5      0.3856
  190      5.4083      5.4300      7.3500      0.0021      14      1.1189
  191      4.9317      4.6044      7.3500      0.0087      29      0.3852
  192      5.0417      4.7949      7.3500      0.0020      29      0.6050
  193      4.8950      4.5409      7.3500      0.0098      29      0.3119
  194      5.7383      6.0016      7.3000      0.0011      14      0.4874
  195      5.7750      6.0651      7.3000      0.0017      14      0.4205
  196      4.4367      3.5565      7.3500      0.0116       5      0.5794
  197      4.1067      3.4295      7.2500      0.0014       5      0.4303
  198      6.0867      4.7631      7.4000      0.0335       1      0.4194
  199      2.6217      2.1275      7.3000      0.0017      16      0.3065
  200      6.1233      6.4144      7.5000      0.0058      14      0.1285
  201      4.7300      4.2551      8.2500      0.0021      29      0.9123
  202      5.5917      4.2868      7.4000      0.5712       1      0.4917
  203      6.1600      6.3509      7.5000      0.0127      14      0.1566
  204      2.6583      2.0640      7.3000      0.0017      16      0.2898
  205      4.7300      4.2551      8.3500      0.0012      29      1.0123
  206      4.7300      4.2551      6.4000      0.0018      29      0.9382
  207      6.4350      5.2395      7.5000      0.0608      27      0.3894
  208      2.6950      2.0005      7.3000      0.0014      16      0.2912
  209      3.0433      2.6038      7.2000      0.0138      30      0.3181
  210      4.7300      4.2551      7.0000      0.0093      29      0.3386
  211      3.0800      2.5403      7.2000      0.0107      30      0.3913
  212      6.0683      4.3503      7.4000      0.9321       1      0.0189
  213      6.2150      4.8584      7.5000      0.0244       1      0.5388
  214      6.3617      5.1124      7.5000      0.0336      27      0.5360
  215      5.5550      5.6840      7.3500      0.0013      14      0.8286
  216      2.7317      1.9370      7.3000      0.0012      16      0.3104
  217      6.1417      4.7314      7.5000      0.0216       1      0.4016
  218      5.0783      4.8584      7.3500      0.0021      29      0.6784
  219      3.1167      2.4768      7.2000      0.0055      30      0.4645
  220      4.7300      4.2551      6.3000      0.0012      29      1.0381
  221      6.2883      4.9854      7.5000      0.0175       1      0.6799
  222      5.1517      4.9854      7.3500      0.0015      29      0.8250
  223      3.1533      2.4133      7.2000      0.0046      30      0.5378
  224      6.3250      5.0489      7.5000      0.0253      27      0.6094
  225      5.1150      4.9219      7.3500      0.0016      29      0.7517
  226      6.3250      4.7314      7.4000      0.2277       1      0.4586
  227      3.1900      2.3498      7.2000      0.0031      30      0.6110
  228      4.7300      4.2551      7.7500      0.0080      29      0.4126
  229      6.4717      5.3030      7.5000      0.0813      27      0.3161
  230      4.7300      4.2551      6.5000      0.0019      29      0.8382
  231      4.7300      4.2551      6.2000      0.0010      29      1.1381
  232      5.1883      5.0489      7.3500      0.0011      29      0.8983
  233      6.3983      5.1759      7.5000      0.0349      27      0.4627
  234      3.2267      2.2863      7.2000      0.0023      30      0.6843
  235      6.1783      4.7949      7.5000      0.0289       1      0.4695
  236      3.2633      2.2228      7.1500      0.0020      30      0.7580
  237      3.9783      3.3977      7.2500      0.0012       5      0.4587
  238      4.7300      4.2551      7.6500      0.0068      29      0.3128
  239      4.9683      4.6679      7.3500      0.0030      29      0.4584
  240      3.0250     -1.1749      7.4500      0.4072       8      0.0345
  241      3.9783     -1.0479      7.3000      4.9880      22      0.0278
  242      4.4367      3.3660      7.2500      0.0831       5      0.3991
  243      6.3617      4.7949      7.4000      0.0657       1      0.5318
  244      3.3000      2.1593      7.1500      0.0019      16      0.8054
  245      4.7300      4.2551      6.9000      0.0069      29      0.4385
  246      4.7300      4.2551      6.8000      0.0024      29      0.5384
  247      4.7300      4.2551      7.8500      0.0034      29      0.5125
  248      5.0050      4.7314      7.3500      0.0015      29      0.5317
  249      5.8850      4.6679      7.4000      0.0058       1      0.3782
  250      3.3367      2.0958      7.1500      0.0014      16      0.8273
  251      4.7300      4.2551      6.6000      0.0014      29      0.7382
  252      5.7383      4.9219      7.4000      0.0018       1      0.6714
  253      2.3100     -1.9053      7.5000      0.0013       8      0.9984
  254      3.1167     -1.1432      7.4000      0.0693       8      0.1314
  255      4.7300      4.2551      6.7000      0.0023      29      0.6383
  256      4.7300      4.2551      8.0500      0.0018      29      0.7124
  257      4.7300      4.2551      8.1500      0.0014      29      0.8124
  258      4.7300      4.2551      7.1000      0.0022      29      0.2389
  259      4.4000      3.3024      7.2500      0.0089       5      0.3258
  260      4.7300      4.2551      7.9500      0.0017      29      0.6125
  261      3.6667      2.4133      7.3500      0.0014       5      0.8383
  262      3.7400      2.5403      7.3500      0.0017       5      0.6974
  263      3.7767      2.6038      7.3500      0.0023       5      0.6280
  264      3.8133      2.6674      7.3500      0.0021       5      0.5595
  265      3.8500      2.7309      7.3500      0.0032       5      0.4924
  266      3.8867      2.7944      7.3500      0.0072       5      0.4274
  267      3.9233      2.8579      7.3500      0.0102       5      0.3656
  268      5.7017      4.9854      7.4000      0.0015       1      0.7447
  269      3.9050      2.8261      7.2500      0.0035       5      0.3855
  270      4.2350      3.0167      6.8500      0.0031       5      0.4088
  271      4.2350      3.0167      6.7500      0.0019       5      0.5088
  272      6.1050      4.6679      7.5000      0.0043       1      0.3361
  273      6.2517      4.9219      7.5000      0.0250       1      0.6090
  274      2.7867     -1.0796      7.5000      0.0024       8      0.2426
  275      3.2450     -1.1114      7.3000      0.0146       8      0.2914
  276      3.2083     -1.1749      7.4000      0.0414       8      0.2152
  277      4.2350      3.0167      7.7000      0.0031       5      0.4413
  278      6.2883      4.6679      7.4000      0.0844       1      0.3854
  279      3.2450     -1.1114      7.4000      0.0175       8      0.2613
  280      3.8500     -0.7621      7.3500      0.0071      22      0.3105
  281      3.5200      1.7782      7.1500      0.0019      16      1.0123
  282      3.8500      2.2863      7.2500      0.0019       5      0.8299
  283      3.8867      2.3498      7.2500      0.0010       5      0.7567
  284      3.9233      2.4133      7.2500      0.0012       5      0.6834
  285      3.9600      2.4768      7.2500      0.0016       5      0.6102
  286      3.9967      2.5403      7.2500      0.0019       5      0.5369
  287      4.0333      2.6038      7.2500      0.0031       5      0.4638
  288      4.0150      2.6991      7.2500      0.0016       5      0.3908
  289      4.2350      3.0167      7.8000      0.0013       5      0.5413
  290      4.2350      3.0167      6.6500      0.0010       5      0.6088
  291      4.2350      3.0167      7.6000      0.0017       5      0.3413
  292      6.4350      4.9219      7.4000      0.0170       1      0.6784
  293      4.0700      2.6674      7.2500      0.0039       5      0.3906
  294      4.2350      3.0167      6.9500      0.0011       5      0.3088
  295      5.7750      4.8584      7.4000      0.0024       1      0.5981
  296      4.4550      2.6991      7.2500      0.0224       5      0.3872
  297      4.4917      3.4612      7.1500      0.0157       5      0.5205
  298      2.7500     -1.1432      7.5000      0.0031       8      0.2578
  299      3.2817     -1.0479      7.3000      0.0052       8      0.3430
  300      3.3183     -0.9844      7.3000      0.0028       8      0.4014
  301      4.4367      2.6038      7.2500      0.1347       5      0.4610
  302      4.4917      2.6356      7.2500      0.2356       5      0.4604
  303      4.4000      2.6674      7.2500      0.0162       5      0.3880
  304      5.8117      4.7949      7.4000      0.0025       1      0.5248
  305      2.6767     -1.2702      7.5000      0.0018       8      0.3376
  306      4.9683      1.8735      7.2500      5.4114      20      0.0122
  307      4.6017      2.4451      7.2500      0.0200      20      0.6739
  308      4.8767      4.0010      7.3500      0.0063      29      0.3125
  309      5.6650      5.0489      7.4000      0.0012       1      0.8180
  310      2.6400     -1.3337      7.5000      0.0014       8      0.3922
  311      2.7133     -1.2067      7.5000      0.0021       8      0.2913
  312      3.1533     -1.2067      7.4000      0.0133       8      0.1627
  313      2.9333     -0.8256      7.4500      0.0019       8      0.3630
  314      4.4733      2.5403      7.2500      0.0348       5      0.5341
  315      4.5100      2.4768      7.2500      0.0155       5      0.6073
  316      4.7117      2.2546      7.2500      0.0235      20      0.4545
  317      4.4183      2.7626      7.2500      0.0049       5      0.3142
  318      2.6033     -1.3972      7.5000      0.0012       8      0.4522
  319      3.2083     -1.1749      7.3000      0.0055       8      0.2509
  320      4.5283      2.5721      7.2500      0.0421       5      0.5336
  321      4.6933      2.1593      7.2500      0.0146      20      0.3937
  322      4.5467      2.4133      7.2500      0.0116       5      0.6805
  323      4.5650      3.3342      7.1500      0.0106       5      0.4664
  324      4.9133      3.9375      7.3500      0.0119      29      0.3858
  325      5.8483      4.7314      7.4000      0.0034       1      0.4515
  326      4.6200      2.5403      7.2500      0.0154       5      0.6130
  327      4.6200      2.2863      7.2500      0.0141      20      0.5364
  328      4.6383      2.3816      7.2500      0.0092      20      0.6007
  329      4.5650      2.5086      7.2500      0.0148       5      0.6069
  330      4.5833      2.3498      7.2500      0.0068      20      0.6085
  331      5.0967      4.1916      7.3500      0.0054      29      0.3769
  332      3.7583     -0.7303      7.3500      0.0079      22      0.3858
  333      3.5750     -0.5398      7.3000      0.0016      22      0.6485
  334      3.6667     -0.4446      7.3500      0.0020      22      0.6763
  335      4.3083      1.5560      7.5500      0.0014      20      0.8006
  336      4.6750      2.3181      7.2500      0.0281      20      0.5276
  337      4.6567      2.4768      7.2500      0.0138      20      0.6728
  338      4.6017      3.2707      7.1500      0.0042       5      0.4549
  339      4.9500      3.8740      7.3500      0.0051      29      0.4591
  340      3.6117     -0.4763      7.3000      0.0018      22      0.6775
  341      3.8133     -0.6986      7.3500      0.0046      22      0.3835
  342      3.6300      0.3811      7.3500      0.0012       7      0.8700
  343      5.1333      4.1281      7.3500      0.0033      29      0.4303
  344      6.7833      5.8428      7.5000      0.0041      27      0.3074
  345      4.5100      2.7309      7.2500      0.0306       5      0.3968
  346      4.6383      3.2072      7.1500      0.0054       5      0.4551
  347      4.9867      3.8105      7.3500      0.0034      29      0.5324
  348      5.2433      4.2551      7.3500      0.0028      29      0.5142
  349      6.6367      5.5888      7.8500      0.0280      27      0.3451
  350      6.6367      5.5888      7.7500      0.0025      27      0.2452
  351      4.2167     -0.6351      7.3000      0.0750      22      0.4640
  352      4.4733      2.7944      7.2500      0.0024       5      0.3259
  353      6.8200      5.9063      7.5000      0.0037      27      0.3807
  354      4.5467      2.6674      7.2500      0.0436       5      0.4685
  355      4.6750      3.1437      7.1500      0.0028       5      0.4669
  356      5.0233      3.7470      7.3500      0.0024      29      0.6057
  357      5.2800      4.1916      7.3500      0.0032      29      0.5570
  358      3.8683     -0.0318      7.2500      0.0085       7      0.5024
  359      4.2167      1.3972      7.3000      0.0020      20      0.9022
  360      4.6933      3.1119      7.2500      0.0027       5      0.4645
  361      6.0683      4.3503      7.7500      0.0097       1      0.3366
  362      6.6367      5.5888      7.9500      0.0080      27      0.4450
  363      6.8933      6.0333      7.5000      0.0011      27      0.5273
  364      3.7583     -0.2223      7.2500      0.0018       7      0.6257
  365      3.8317     -0.0953      7.2500      0.0014       7      0.5367
  366      4.7117      3.0802      7.1500      0.0024       5      0.4896
  367      5.0600      3.6835      7.3500      0.0023      29      0.6790
  368      6.9300      6.0968      7.5000      0.0015      27      0.6007
  369      3.7217     -0.2858      7.2500      0.0020       7      0.6778
  370      4.7300      3.0484      7.2500      0.0016       5      0.4928
  371      6.0683      4.3503      8.3500      0.0011       1      0.9365
  372      6.6367      5.5888      7.1000      0.0044      27      0.4054
  373      4.7483      3.0167      7.1500      0.0019       5      0.5217
  374      5.0967      3.6200      7.3500      0.0027      29      0.7523
  375      4.5833      2.6038      7.2500      0.0229       5      0.5406
  376      4.7667      2.9849      7.2500      0.0015       5      0.5297
  377      4.3450     -0.0953      7.3000      0.3852       7      0.0253
  378      4.7850      2.9531      7.1500      0.0015       5      0.5615
  379      5.1333      3.5565      7.3500      0.0018      29      0.8256
  380      6.6367      5.5888      7.2000      0.0046      27      0.3055
  381      6.4717      4.9854      7.4000      0.0060      27      0.6204
  382      6.8567      5.9698      7.5000      0.0020      27      0.4540
  383      3.6850     -0.3493      7.2500      0.0020       7      0.7335
  384      3.7950     -0.1588      7.2500      0.0017       7      0.5783
  385      4.0883      0.3493      7.2500      0.0011       7      0.5143
  386      4.8217      1.6195      7.2500      0.0202      20      0.3055
  387      4.8217      2.8896      7.1500      0.0013       5      0.6077
  388      5.1700      3.4930      7.3500      0.0011      29      0.8989
  389      6.3983      4.8584      7.4000      0.0191       1      0.6051
  390      4.0150      0.2223      7.2500      0.0011       7      0.4663
  391      6.6367      5.5888      6.8000      0.0013      27      0.7053
  392      5.2983      3.2707      7.5000      0.0013       5      1.1159
  393      6.6367      5.5888      8.0500      0.0019      27      0.5450
  394      6.6367      5.5888      8.1500      0.0013      27      0.6450
  395      4.9683      2.6991      7.5500      0.0012       5      0.8490
  396      5.0417      2.8261      7.5500      0.0012       5      0.8764
  397      5.4817      3.5882      7.5000      0.0010       1      0.9678
  398      5.5183      3.6517      7.5000      0.0010       1      0.8956
  399      5.6283      3.8423      7.5000      0.0014       1      0.6805
  400      5.6650      3.9058      7.5000      0.0019       1      0.6096
  401      5.7017      3.9693      7.5000      0.0025       1      0.5394
  402      5.8117      4.1598      7.5000      0.0118       1      0.3367
  403      5.7383      4.0328      7.5000      0.0038       1      0.4701
  404      5.7750      4.0963      7.5000      0.0070       1      0.4022
  405      6.0683      4.3503      7.0000      0.0053       1      0.4138
  406      6.6367      5.5888      6.9000      0.0013      27      0.6053
  407      6.6367      5.5888      7.0000      0.0019      27      0.5054
  408      3.9417      0.0953      7.2500      0.0014       7      0.4619
  409      3.9783      0.1588      7.2500      0.0012       7      0.4583
  410      3.7767     -0.6351      7.3500      0.0024      22      0.4566
  411      4.1433     -0.7621      7.3000      0.0703      22      0.3177
  412      6.0683      4.3503      7.9500      0.0019       1      0.5365
  413      6.0683      4.3503      6.9000      0.0026       1      0.5138
  414      6.0683      4.3503      7.1000      0.0013       1      0.3139
  415      6.0683      4.3503      7.8500      0.0034       1      0.4366
  416      7.6267      5.7158      7.5000      0.4610      15      0.0310
  417      3.7400     -0.5716      7.3500      0.0012      22      0.5298
  418      4.1983      0.5398      7.5000      0.0010       7      0.6728
  419      4.2167      0.5716      7.1500      0.0013       7      0.6860
  420      4.9683      1.8735      7.6000      0.0075      20      0.3492
  421      5.5733      3.4295      7.4000      0.0015       1      1.0456
  422      5.8117      3.9693      7.4000      0.0027       1      0.4611
  423      5.8483      4.0328      7.4000      0.0031       1      0.3882
  424      6.0683      4.3503      6.7000      0.0013       1      0.7137
  425      6.0683      4.3503      6.8000      0.0014       1      0.6138
  426      6.0683      4.3503      8.0500      0.0014       1      0.6365
  427      3.9783     -1.0479      7.5500      0.0046      22      0.2265
  428      6.2517      4.6044      7.4000      0.0076       1      0.3122
  429      4.9683      1.8735      6.9000      0.0131      20      0.3512
  430      5.8300      3.8740      7.4000      0.0012       1      0.5325
  431      5.8667      3.9375      7.4000      0.0027       1      0.4592
  432      5.9033      4.0010      7.4000      0.0054       1      0.3860
  433      5.9400      4.0645      7.4000      0.0031       1      0.3129
  434      6.5083      5.0489      7.4000      0.0091      27      0.5510
  435      6.5450      5.1124      7.4000      0.0070      27      0.4828
  436      6.5817      5.1759      7.4000      0.0096      27      0.4163
  437      6.2700      4.0010      7.4000      0.1033       1      0.3924
  438      6.2333      4.0645      7.4000      0.0109       1      0.3192
  439      6.3067      3.9375      7.4000      0.2600       1      0.4657
  440      4.7850      1.5560      7.2500      0.0097      20      0.3789
  441      4.4917      1.0479      7.2500      0.0015      20      0.9655
  442      4.4550      0.9844      7.2500      0.0011      20      1.0389
  443      4.7483      1.4925      7.2500      0.0041      20      0.4522
  444      6.6000      3.4295      7.4000      0.0683      19      0.3529
  445      6.9300      3.3024      7.4000      4.8393      19      0.0183
  446      6.5633      3.4930      7.4000      0.0192      19      0.4142
  447      6.3433      3.8740      7.4000      0.0859       1      0.5390
  448      6.4900      3.6200      7.4000      0.0200      19      0.5458
  449      6.3800      3.8105      7.4000      0.0433       1      0.6123
  450      6.4167      3.7470      7.4000      0.0256      19      0.6836
  451      5.1700      2.2228      7.2500      0.0068      20      0.3911
  452      5.2067      2.2863      7.2500      0.0040      20      0.4645
  453      5.1333      2.1593      7.2500      0.0130      20      0.3178
  454      5.7933      2.0958      7.3000      0.1525       4      0.5165
  455      5.7567      2.0323      7.3000      0.3431       4      0.5555
  456      6.3067      2.0958      7.3500      0.9280       4      0.0262
  457      5.9400      2.1593      7.3000      0.0086       4      0.3776
  458      5.8667      2.2228      7.3000      0.0158       4      0.4644
  459      6.0133      2.6038      7.3500      0.0031       4      0.5984
  460      6.6550      2.8261      7.4000      0.0378      19      0.5341
  461      6.4350      2.4451      7.4000      0.0537       4      0.3892
